cor;area;questao;pct_branco;pct_dupla;pct_A;pct_B;pct_C;pct_D;pct_E
Azul;Ciências Humanas e suas Tecnologias;24;0.0029519106912838126;0.000536711034778875;0.21804814994344807;0.1300156191091722;0.3080734636721064;0.09538428394463296;0.24847848333064038
Azul;Ciências Humanas e suas Tecnologias;25;0.0029519106912838126;0.0006708887934735938;0.11392711896361335;0.22214441541652077;0.07414689326402542;0.08421988203291228;0.5055616903229282
Azul;Ciências Humanas e suas Tecnologias;26;0.003032417346500644;0.0007245598969514813;0.1492026721258485;0.08622454476888267;0.05586682469561469;0.5982113996336602;0.11049455877599397
Azul;Ciências Humanas e suas Tecnologias;27;0.0038643194504079004;0.00048303993130098755;0.1209907821680772;0.5168185003503855;0.0810468438359118;0.18945070346612042;0.09169317017950515
Azul;Ciências Humanas e suas Tecnologias;28;0.003461786174323744;0.0006977243452125375;0.08019617882454391;0.13527715648494973;0.3578916165889676;0.15974561427147052;0.2668894338300682
Azul;Ciências Humanas e suas Tecnologias;29;0.003971661657363675;0.0009124087591240876;0.1410927134458767;0.32233967962893045;0.2763335310932528;0.10929831184941481;0.1509357639825252
Azul;Ciências Humanas e suas Tecnologias;30;0.0038106483469300127;0.0007782310004293688;0.590246138085353;0.0840320276062869;0.07491979618795999;0.18386218423961395;0.06693985388078613
Azul;Ciências Humanas e suas Tecnologias;31;0.004240017174753113;0.0006440532417346501;0.17280621325710588;0.3143034356291462;0.08772450245402082;0.19543174586052534;0.22973410279920176
Azul;Ciências Humanas e suas Tecnologias;32;0.0028982395878059254;0.0006977243452125375;0.1706975491516294;0.3753299218960409;0.23929437112846755;0.12507406409911123;0.08960409372475088
Azul;Ciências Humanas e suas Tecnologias;33;0.003944826105624731;0.001636968656075569;0.3746491796200345;0.176543609671848;0.09982189119170984;0.18407275474956822;0.16491256476683938
Azul;Ciências Humanas e suas Tecnologias;34;0.003783812795191069;0.0011807642765135251;0.3848000215755549;0.1014051080126217;0.13611478195204832;0.08249952803473665;0.29518056042503843
Azul;Ciências Humanas e suas Tecnologias;35;0.0032202662086732504;0.0011539287247745813;0.11037438343979947;0.09678984393951645;0.21646316810867633;0.4273469717797364;0.14902563273227137
Azul;Ciências Humanas e suas Tecnologias;36;0.004105839416058394;0.0015564620008587376;0.09842657814481959;0.31997409116670716;0.13828839770059104;0.21504331633066148;0.22826761665722073
Azul;Ciências Humanas e suas Tecnologias;37;0.0060111635895234005;0.0008587376556462001;0.49964872460008647;0.17028750540423693;0.18363597060095116;0.07457846952010376;0.0718493298746217
Azul;Ciências Humanas e suas Tecnologias;38;0.003595963933018463;0.000536711034778875;0.12886014551333871;0.17480463486930747;0.17930476960388037;0.4822958771220695;0.034734572891403935
Azul;Ciências Humanas e suas Tecnologias;39;0.004884070416487763;0.0009392443108630314;0.19677706696898534;0.5253596782465517;0.08327259967068859;0.08778038707587658;0.10681026803789781
Azul;Ciências Humanas e suas Tecnologias;40;0.004240017174753113;0.0014491197939029627;0.21961027744791103;0.1447425240202958;0.07737773939328511;0.23882651408830832;0.3194429450501997
Azul;Ciências Humanas e suas Tecnologias;41;0.004562043795620438;0.0011539287247745813;0.2065261396453537;0.2428814336994953;0.06779843998812447;0.12350543844970446;0.3592885482173221
Azul;Ciências Humanas e suas Tecnologias;42;0.004374194933447832;0.0009124087591240876;0.5269377073947177;0.1829929586964146;0.12083524428737151;0.1256103812016079;0.04362370841988831
Azul;Ciências Humanas e suas Tecnologias;43;0.004481537140403607;0.0019053241734650064;0.14994868470804298;0.21333657429914116;0.358801922973046;0.04521147301895965;0.23270134500081024
Azul;Ciências Humanas e suas Tecnologias;44;0.004481537140403607;0.0008587376556462001;0.20628625387832186;0.0641036017806556;0.2263860785107244;0.35092405234048296;0.1523000134898152
Azul;Ciências Humanas e suas Tecnologias;45;0.0038106483469300127;0.0002951910691283813;0.07773975371183746;0.6557624424025221;0.039691735603998815;0.11015601843119291;0.11665004985044865
Azul;Matemática e suas Tecnologias;1;0.00037569772434521253;0.0005903821382567626;0.10578059525088643;0.0889384334371978;0.06503169657247233;0.11096486515525948;0.629284409584184
Azul;Matemática e suas Tecnologias;2;0.0016101331043366252;0.00037569772434521253;0.17251949448776552;0.17058349018553376;0.39585910190911533;0.09948910997579995;0.16154880344178543
Azul;Matemática e suas Tecnologias;3;0.0009929154143409188;0.0013417775869471876;0.14506280764989107;0.37765284988030234;0.12077359657852973;0.12529251956855045;0.23121822632272643
Azul;Matemática e suas Tecnologias;4;0.0011539287247745813;0.0007245598969514813;0.3983438188955208;0.15185244931978276;0.08977254395870302;0.1603215572404151;0.1997096305855783
Azul;Matemática e suas Tecnologias;5;0.0005098754830399313;0.0008319021039072563;0.1084000644918579;0.06519051969688827;0.12205084108131349;0.5625571021658515;0.1418014725640888
Azul;Matemática e suas Tecnologias;6;0.003354443967367969;0.000536711034778875;0.0747595571001374;0.1934319351275627;0.2085454888332121;0.28880088364449474;0.23446213529459306
Azul;Matemática e suas Tecnologias;7;0.0019053241734650064;0.0005098754830399313;0.14453650400817775;0.27538064238446225;0.29595954161510735;0.13345348899768655;0.1506698229945661
Azul;Matemática e suas Tecnologias;8;0.0005903821382567626;0.000536711034778875;0.03618827575090001;0.4737520821019827;0.4197517597119983;0.039036053946590724;0.03127182848852829
Azul;Matemática e suas Tecnologias;9;0.00048303993130098755;0.0011539287247745813;0.7036529312152245;0.18915141252049567;0.04534580544579738;0.03354568179985485;0.02830416901862753
Azul;Matemática e suas Tecnologias;10;0.0019858308286818376;0.000536711034778875;0.05905299973096583;0.3949152542372881;0.14307237019101426;0.17764326069410816;0.2253161151466236
Azul;Matemática e suas Tecnologias;11;0.0008050665521683126;0.0006708887934735938;0.15050122282243544;0.08758633663898518;0.5856647585261631;0.100701443199226;0.07554623881319036
Azul;Matemática e suas Tecnologias;12;0.0016638042078145126;0.0004562043795620438;0.1581551700954686;0.35603065752319485;0.23673524270539195;0.15019497109049348;0.09888395858545113
Azul;Matemática e suas Tecnologias;13;0.0018784886217260628;0.0007245598969514813;0.26924422202491455;0.2800871741060618;0.2786342723383647;0.13103021497565046;0.04100411655500848
Azul;Matemática e suas Tecnologias;14;0.0009660798626019751;0.0008587376556462001;0.0734218733197118;0.11167867512635768;0.11791590493601463;0.6338584794063877;0.06312506721152812
Azul;Matemática e suas Tecnologias;15;0.0014759553456419063;0.0008855732073851438;0.12096513879922531;0.23052506993759414;0.11063589412524209;0.15684850441144824;0.3810253927264902
Azul;Matemática e suas Tecnologias;16;0.0011807642765135251;0.00021468441391155003;0.368832634633989;0.2884284639363646;0.13025368160808343;0.1573417177254649;0.055143502096098036
Azul;Matemática e suas Tecnologias;17;0.0017174753112924003;0.0004025332760841563;0.1326072340997714;0.15976872394782843;0.4247142665053113;0.13171977948097352;0.15118999596611538
Azul;Matemática e suas Tecnologias;18;0.0012881064834693002;0.0009660798626019751;0.08735879505110275;0.1234803657880581;0.1896449704142012;0.21605701990317375;0.3834588488434642
Azul;Matemática e suas Tecnologias;19;0.002281021897810219;0.0007245598969514813;0.2101905684754522;0.22747093023255813;0.3055555555555556;0.17619509043927647;0.08058785529715762
Azul;Matemática e suas Tecnologias;20;0.0014222842421640189;0.0008050665521683126;0.14286866948172453;0.1663752992119631;0.22194131411204648;0.15637018907506522;0.31244452811920065
Azul;Matemática e suas Tecnologias;21;0.0022005152425933878;0.0005098754830399313;0.2687081236713936;0.22605817614293786;0.19688937922126848;0.2578370960363803;0.0505072249280198
Azul;Matemática e suas Tecnologias;22;0.0014491197939029627;0.0006440532417346501;0.17710966492766095;0.16976819233044693;0.14887323186145324;0.29847254343032326;0.20577636745011563
Azul;Matemática e suas Tecnologias;23;0.0019053241734650064;0.0005635465865178189;0.13867965135047886;0.25640266867534706;0.23111481760464866;0.16055095232971053;0.21325191003981492
Azul;Matemática e suas Tecnologias;24;0.0022541863460712754;0.00032202662086732505;0.20555316401205337;0.21440486439948342;0.2493542832544124;0.14916056823073612;0.18152712010331468
Azul;Matemática e suas Tecnologias;25;0.0013686131386861315;0.0005098754830399313;0.2896972629994085;0.35559498843899556;0.2805828897133946;0.04371672850459751;0.030408130343603807
Azul;Matemática e suas Tecnologias;26;0.001395448690425075;0.0005098754830399313;0.28983948592477077;0.2300970612749711;0.24472346947006157;0.13513295512596457;0.10020702820423198
