arquivo;questao;idioma;sim_AB;sim_AC;sim_AD;sim_AE;sim_BC;sim_BD;sim_BE;sim_CD;sim_CE;sim_DE;sim_media;sim_maxima;par_mais_similar
Amarelo/Amarelo.json;1;inglês;0.35433587431907654;0.2265244424343109;0.12794359028339386;0.30229395627975464;0.3892400860786438;0.3633919060230255;0.36804264783859253;0.2916499972343445;0.48356863856315613;0.24801985919475555;0.3155010998249054;0.48356863856315613;CE
Amarelo/Amarelo.json;2;inglês;0.47014230489730835;0.2567000985145569;0.3077431917190552;0.49022313952445984;0.40145882964134216;0.30931296944618225;0.4626270830631256;0.25876548886299133;0.5129701495170593;0.5234200954437256;0.39933633506298066;0.5234200954437256;DE
Amarelo/Amarelo.json;3;inglês;0.3035118579864502;0.5065045356750488;0.37518876791000366;0.294859915971756;0.3123348355293274;0.3220706582069397;0.5293748378753662;0.32954853773117065;0.3786684572696686;0.38805675506591797;0.37401191592216493;0.5293748378753662;BE
Amarelo/Amarelo.json;4;inglês;0.39049726724624634;0.7254288196563721;0.3083181381225586;0.15627658367156982;0.37425386905670166;0.675548791885376;0.31155526638031006;0.36446189880371094;0.2620898485183716;0.4205499589443207;0.3988980442285538;0.7254288196563721;AC
Amarelo/Amarelo.json;5;inglês;0.01586708426475525;0.365760862827301;0.23004284501075745;0.25247806310653687;-0.07368793338537216;0.46699628233909607;0.01906847395002842;0.06341337412595749;0.25646913051605225;0.07659405469894409;0.16730022374540568;0.46699628233909607;BD
Amarelo/Amarelo.json;1;espanhol;0.21403394639492035;0.4632108807563782;0.2809487283229828;0.31062400341033936;0.36217641830444336;0.525397777557373;0.5112767815589905;0.2795766592025757;0.3419822156429291;0.48375943303108215;0.37729868441820147;0.525397777557373;BD
Amarelo/Amarelo.json;2;espanhol;0.14997625350952148;0.2323634922504425;0.21661485731601715;0.24284495413303375;0.6144917011260986;0.4857146143913269;0.6082656979560852;0.5207156538963318;0.6310631632804871;0.5286411046981812;0.42306914925575256;0.6310631632804871;CE
Amarelo/Amarelo.json;3;espanhol;0.5635478496551514;0.43434980511665344;0.48654699325561523;0.5504298806190491;0.3750426769256592;0.48880353569984436;0.5459550619125366;0.5402956604957581;0.5971884727478027;0.7650741934776306;0.53472341299057;0.7650741934776306;DE
Amarelo/Amarelo.json;4;espanhol;0.4906301200389862;0.35902416706085205;0.6268041729927063;0.4925139546394348;0.305598646402359;0.5526373386383057;0.44718044996261597;0.4672032594680786;0.6462963819503784;0.5625146627426147;0.49504031538963317;0.6462963819503784;CE
Amarelo/Amarelo.json;5;espanhol;0.27847254276275635;0.5582045316696167;0.4045500159263611;0.4658685624599457;0.3915793299674988;0.28500881791114807;0.27608439326286316;0.4800359308719635;0.37599635124206543;0.3648459315299988;0.38806464076042174;0.5582045316696167;AC
