ano;cor;area;questao;idioma;codigo_prova;gabarito;distrator;taxa_escolha_distrator;taxa_escolha_correta;similaridade_com_correta;outro_distrator_1;sim_outro_distrator_1;outro_distrator_2;sim_outro_distrator_2;outro_distrator_3;sim_outro_distrator_3;sim_media_outros_distratores;sim_max_outros_distratores;sim_min_outros_distratores;outro_distrator_mais_similar;sim_outro_mais_similar;diferenca_similaridade;sim_media_cor_distratores;sim_max_cor_distrator;distrator_mais_similar;sim_media_entre_distratores;sim_max_entre_distratores;par_distratores_mais_similar;sim_AB;sim_AC;sim_AD;sim_AE;sim_BC;sim_BD;sim_BE;sim_CD;sim_CE;sim_DE
2020;Amarela;LC;1;espanhol;578;C;B;0.1709564664760089;0.3649507467429297;0.2131369858980178;A;0.1289547681808471;D;0.2120779305696487;E;0.1590947359800338;0.16670914491017652;0.2120779305696487;0.1289547681808471;D;0.2120779305696487;-0.04642784098784128;0.3847193829715251;0.54775071144104;A;0.2767728368441263;0.4701686799526214;AE;0.1289547681808471;0.54775071144104;0.424111932516098;0.4701686799526214;0.2131369858980178;0.2120779305696487;0.1590947359800338;0.3172500133514404;0.4607398211956024;0.266228973865509
2020;Amarela;LC;1;espanhol;578;C;D;0.2370511598347632;0.3649507467429297;0.3172500133514404;A;0.424111932516098;B;0.2120779305696487;E;0.266228973865509;0.3008062789837519;0.424111932516098;0.2120779305696487;A;0.424111932516098;-0.01644373436768848;0.3847193829715251;0.54775071144104;A;0.2767728368441263;0.4701686799526214;AE;0.1289547681808471;0.54775071144104;0.424111932516098;0.4701686799526214;0.2131369858980178;0.2120779305696487;0.1590947359800338;0.3172500133514404;0.4607398211956024;0.266228973865509
2020;Amarela;LC;1;espanhol;578;C;E;0.0972354623450905;0.3649507467429297;0.4607398211956024;A;0.4701686799526214;B;0.1590947359800338;D;0.266228973865509;0.2984974632660547;0.4701686799526214;0.1590947359800338;A;0.4701686799526214;-0.16224235792954772;0.3847193829715251;0.54775071144104;A;0.2767728368441263;0.4701686799526214;AE;0.1289547681808471;0.54775071144104;0.424111932516098;0.4701686799526214;0.2131369858980178;0.2120779305696487;0.1590947359800338;0.3172500133514404;0.4607398211956024;0.266228973865509
2020;Amarela;LC;2;espanhol;578;A;B;0.1113940165499681;0.4350732017823042;0.460776686668396;C;0.5060960054397583;D;0.2407481670379638;E;0.3520511984825134;0.3662984569867452;0.5060960054397583;0.2407481670379638;C;0.5060960054397583;-0.09447822968165082;0.4524090960621834;0.5309106111526489;C;0.3009737109144528;0.5060960054397583;BC;0.460776686668396;0.5309106111526489;0.4057935774326324;0.4121555089950561;0.5060960054397583;0.2407481670379638;0.3520511984825134;0.2759373486042022;0.1914294511079788;0.2395800948143005
2020;Amarela;LC;2;espanhol;578;A;C;0.2570019096117122;0.4350732017823042;0.5309106111526489;B;0.5060960054397583;D;0.2759373486042022;E;0.1914294511079788;0.3244876017173131;0.5060960054397583;0.1914294511079788;B;0.5060960054397583;-0.2064230094353358;0.4524090960621834;0.5309106111526489;C;0.3009737109144528;0.5060960054397583;BC;0.460776686668396;0.5309106111526489;0.4057935774326324;0.4121555089950561;0.5060960054397583;0.2407481670379638;0.3520511984825134;0.2759373486042022;0.1914294511079788;0.2395800948143005
2020;Amarela;LC;2;espanhol;578;A;D;0.163430935709739;0.4350732017823042;0.4057935774326324;B;0.2407481670379638;C;0.2759373486042022;E;0.2395800948143005;0.2520885368188222;0.2759373486042022;0.2395800948143005;C;0.2759373486042022;-0.15370504061381018;0.4524090960621834;0.5309106111526489;C;0.3009737109144528;0.5060960054397583;BC;0.460776686668396;0.5309106111526489;0.4057935774326324;0.4121555089950561;0.5060960054397583;0.2407481670379638;0.3520511984825134;0.2759373486042022;0.1914294511079788;0.2395800948143005
2020;Amarela;LC;2;espanhol;578;A;E;0.0330999363462762;0.4350732017823042;0.4121555089950561;B;0.3520511984825134;C;0.1914294511079788;D;0.2395800948143005;0.2610202481349309;0.3520511984825134;0.1914294511079788;B;0.3520511984825134;-0.1511352608601252;0.4524090960621834;0.5309106111526489;C;0.3009737109144528;0.5060960054397583;BC;0.460776686668396;0.5309106111526489;0.4057935774326324;0.4121555089950561;0.5060960054397583;0.2407481670379638;0.3520511984825134;0.2759373486042022;0.1914294511079788;0.2395800948143005
2020;Amarela;LC;3;espanhol;578;E;A;0.145564580347189;0.4757126931039974;0.4489514231681824;B;0.3869521617889404;C;0.3610504567623138;D;0.6341970562934875;0.46073322494824726;0.6341970562934875;0.3610504567623138;D;0.6341970562934875;0.011781801780064882;0.3313785940408706;0.4489514231681824;A;0.380303827424844;0.6341970562934875;AD;0.3869521617889404;0.3610504567623138;0.6341970562934875;0.4489514231681824;0.1699834614992141;0.3312994837760925;0.3108239769935608;0.3983403444290161;0.2509221732616424;0.314816802740097
2020;Amarela;LC;3;espanhol;578;E;B;0.0990603599299251;0.4757126931039974;0.3108239769935608;A;0.3869521617889404;C;0.1699834614992141;D;0.3312994837760925;0.29607836902141565;0.3869521617889404;0.1699834614992141;A;0.3869521617889404;-0.014745607972145136;0.3313785940408706;0.4489514231681824;A;0.380303827424844;0.6341970562934875;AD;0.3869521617889404;0.3610504567623138;0.6341970562934875;0.4489514231681824;0.1699834614992141;0.3312994837760925;0.3108239769935608;0.3983403444290161;0.2509221732616424;0.314816802740097
2020;Amarela;LC;3;espanhol;578;E;C;0.0707118967988533;0.4757126931039974;0.2509221732616424;A;0.3610504567623138;B;0.1699834614992141;D;0.3983403444290161;0.309791420896848;0.3983403444290161;0.1699834614992141;D;0.3983403444290161;0.058869247635205624;0.3313785940408706;0.4489514231681824;A;0.380303827424844;0.6341970562934875;AD;0.3869521617889404;0.3610504567623138;0.6341970562934875;0.4489514231681824;0.1699834614992141;0.3312994837760925;0.3108239769935608;0.3983403444290161;0.2509221732616424;0.314816802740097
2020;Amarela;LC;3;espanhol;578;E;D;0.208950469820035;0.4757126931039974;0.314816802740097;A;0.6341970562934875;B;0.3312994837760925;C;0.3983403444290161;0.4546122948328654;0.6341970562934875;0.3312994837760925;A;0.6341970562934875;0.13979549209276843;0.3313785940408706;0.4489514231681824;A;0.380303827424844;0.6341970562934875;AD;0.3869521617889404;0.3610504567623138;0.6341970562934875;0.4489514231681824;0.1699834614992141;0.3312994837760925;0.3108239769935608;0.3983403444290161;0.2509221732616424;0.314816802740097
2020;Amarela;LC;4;espanhol;578;E;A;0.1761146496815286;0.421656050955414;0.3996627926826477;B;0.2215358167886734;C;0.3727045655250549;D;0.2817666530609131;0.2920023451248805;0.3727045655250549;0.2215358167886734;C;0.3727045655250549;-0.10766044755776721;0.3177597895264625;0.3996627926826477;A;0.3203833922743797;0.484693706035614;BD;0.2215358167886734;0.3727045655250549;0.2817666530609131;0.3996627926826477;0.2799856662750244;0.484693706035614;0.3152810931205749;0.2816139459609985;0.2398892343044281;0.3162060379981994
2020;Amarela;LC;4;espanhol;578;E;B;0.0891719745222929;0.421656050955414;0.3152810931205749;A;0.2215358167886734;C;0.2799856662750244;D;0.484693706035614;0.32873839636643726;0.484693706035614;0.2215358167886734;D;0.484693706035614;0.013457303245862362;0.3177597895264625;0.3996627926826477;A;0.3203833922743797;0.484693706035614;BD;0.2215358167886734;0.3727045655250549;0.2817666530609131;0.3996627926826477;0.2799856662750244;0.484693706035614;0.3152810931205749;0.2816139459609985;0.2398892343044281;0.3162060379981994
2020;Amarela;LC;4;espanhol;578;E;C;0.1737261146496815;0.421656050955414;0.2398892343044281;A;0.3727045655250549;B;0.2799856662750244;D;0.2816139459609985;0.31143472592035926;0.3727045655250549;0.2799856662750244;A;0.3727045655250549;0.07154549161593116;0.3177597895264625;0.3996627926826477;A;0.3203833922743797;0.484693706035614;BD;0.2215358167886734;0.3727045655250549;0.2817666530609131;0.3996627926826477;0.2799856662750244;0.484693706035614;0.3152810931205749;0.2816139459609985;0.2398892343044281;0.3162060379981994
2020;Amarela;LC;4;espanhol;578;E;D;0.1393312101910828;0.421656050955414;0.3162060379981994;A;0.2817666530609131;B;0.484693706035614;C;0.2816139459609985;0.34935810168584186;0.484693706035614;0.2816139459609985;B;0.484693706035614;0.03315206368764245;0.3177597895264625;0.3996627926826477;A;0.3203833922743797;0.484693706035614;BD;0.2215358167886734;0.3727045655250549;0.2817666530609131;0.3996627926826477;0.2799856662750244;0.484693706035614;0.3152810931205749;0.2816139459609985;0.2398892343044281;0.3162060379981994
2020;Amarela;LC;5;espanhol;578;E;A;0.1506216130060567;0.3431622569333758;0.4334401190280914;B;0.4696770906448364;C;0.4123631119728088;D;0.3440578579902649;0.40869935353597003;0.4696770906448364;0.3440578579902649;B;0.4696770906448364;-0.02474076549212134;0.4030918180942535;0.5891557931900024;B;0.3502754221359889;0.4696770906448364;AB;0.4696770906448364;0.4123631119728088;0.3440578579902649;0.4334401190280914;0.4246791005134582;0.1282471716403961;0.5891557931900024;0.3226282000541687;0.4134212434291839;0.1763501167297363
2020;Amarela;LC;5;espanhol;578;E;B;0.2924768887472107;0.3431622569333758;0.5891557931900024;A;0.4696770906448364;C;0.4246791005134582;D;0.1282471716403961;0.3408677875995636;0.4696770906448364;0.1282471716403961;A;0.4696770906448364;-0.24828800559043884;0.4030918180942535;0.5891557931900024;B;0.3502754221359889;0.4696770906448364;AB;0.4696770906448364;0.4123631119728088;0.3440578579902649;0.4334401190280914;0.4246791005134582;0.1282471716403961;0.5891557931900024;0.3226282000541687;0.4134212434291839;0.1763501167297363
2020;Amarela;LC;5;espanhol;578;E;C;0.1546063117628307;0.3431622569333758;0.4134212434291839;A;0.4123631119728088;B;0.4246791005134582;D;0.3226282000541687;0.38655680418014526;0.4246791005134582;0.3226282000541687;B;0.4246791005134582;-0.02686443924903864;0.4030918180942535;0.5891557931900024;B;0.3502754221359889;0.4696770906448364;AB;0.4696770906448364;0.4123631119728088;0.3440578579902649;0.4334401190280914;0.4246791005134582;0.1282471716403961;0.5891557931900024;0.3226282000541687;0.4134212434291839;0.1763501167297363
2020;Amarela;LC;5;espanhol;578;E;D;0.0591329295505259;0.3431622569333758;0.1763501167297363;A;0.3440578579902649;B;0.1282471716403961;C;0.3226282000541687;0.26497774322827655;0.3440578579902649;0.1282471716403961;A;0.3440578579902649;0.08862762649854025;0.4030918180942535;0.5891557931900024;B;0.3502754221359889;0.4696770906448364;AB;0.4696770906448364;0.4123631119728088;0.3440578579902649;0.4334401190280914;0.4246791005134582;0.1282471716403961;0.5891557931900024;0.3226282000541687;0.4134212434291839;0.1763501167297363
2020;Amarela;LC;6;geral;578;B;A;0.4097699366106653;0.2487698922824593;0.5765566825866699;C;0.5893886089324951;D;0.648367702960968;E;0.7573320865631104;0.6650294661521912;0.7573320865631104;0.5893886089324951;E;0.7573320865631104;0.08847278356552124;0.6272825598716736;0.7030380964279175;E;0.6529788871606191;0.7573320865631104;AE;0.5765566825866699;0.5893886089324951;0.648367702960968;0.7573320865631104;0.5457699298858643;0.6837655305862427;0.7030380964279175;0.696165919303894;0.5673655271530151;0.6592534780502319
2020;Amarela;LC;6;geral;578;B;C;0.1161398998182543;0.2487698922824593;0.5457699298858643;A;0.5893886089324951;D;0.696165919303894;E;0.5673655271530151;0.6176400184631348;0.696165919303894;0.5673655271530151;D;0.696165919303894;0.07187008857727051;0.6272825598716736;0.7030380964279175;E;0.6529788871606191;0.7573320865631104;AE;0.5765566825866699;0.5893886089324951;0.648367702960968;0.7573320865631104;0.5457699298858643;0.6837655305862427;0.7030380964279175;0.696165919303894;0.5673655271530151;0.6592534780502319
2020;Amarela;LC;6;geral;578;B;D;0.1383926592490802;0.2487698922824593;0.6837655305862427;A;0.648367702960968;C;0.696165919303894;E;0.6592534780502319;0.6679290334383646;0.696165919303894;0.648367702960968;C;0.696165919303894;-0.015836497147878048;0.6272825598716736;0.7030380964279175;E;0.6529788871606191;0.7573320865631104;AE;0.5765566825866699;0.5893886089324951;0.648367702960968;0.7573320865631104;0.5457699298858643;0.6837655305862427;0.7030380964279175;0.696165919303894;0.5673655271530151;0.6592534780502319
2020;Amarela;LC;6;geral;578;B;E;0.0869276120395407;0.2487698922824593;0.7030380964279175;A;0.7573320865631104;C;0.5673655271530151;D;0.6592534780502319;0.6613170305887858;0.7573320865631104;0.5673655271530151;A;0.7573320865631104;-0.04172106583913171;0.6272825598716736;0.7030380964279175;E;0.6529788871606191;0.7573320865631104;AE;0.5765566825866699;0.5893886089324951;0.648367702960968;0.7573320865631104;0.5457699298858643;0.6837655305862427;0.7030380964279175;0.696165919303894;0.5673655271530151;0.6592534780502319
2020;Amarela;LC;7;geral;578;E;A;0.0148407389358968;0.5795862313383245;0.2115794867277145;B;0.2716478109359741;C;0.141008198261261;D;0.2874625027179718;0.23337283730506897;0.2874625027179718;0.141008198261261;D;0.2874625027179718;0.02179335057735446;0.4767747260630131;0.767017126083374;C;0.3335423072179158;0.6186009645462036;BD;0.2716478109359741;0.141008198261261;0.2874625027179718;0.2115794867277145;0.3452991843223572;0.6186009645462036;0.4471032917499542;0.3372351825237274;0.767017126083374;0.4813989996910095
2020;Amarela;LC;7;geral;578;E;B;0.052540645904399;0.5795862313383245;0.4471032917499542;A;0.2716478109359741;C;0.3452991843223572;D;0.6186009645462036;0.41184931993484497;0.6186009645462036;0.2716478109359741;D;0.6186009645462036;-0.03525397181510925;0.4767747260630131;0.767017126083374;C;0.3335423072179158;0.6186009645462036;BD;0.2716478109359741;0.141008198261261;0.2874625027179718;0.2115794867277145;0.3452991843223572;0.6186009645462036;0.4471032917499542;0.3372351825237274;0.767017126083374;0.4813989996910095
2020;Amarela;LC;7;geral;578;E;C;0.227749966774465;0.5795862313383245;0.767017126083374;A;0.141008198261261;B;0.3452991843223572;D;0.3372351825237274;0.2745141883691152;0.3452991843223572;0.141008198261261;B;0.3452991843223572;-0.49250293771425885;0.4767747260630131;0.767017126083374;C;0.3335423072179158;0.6186009645462036;BD;0.2716478109359741;0.141008198261261;0.2874625027179718;0.2115794867277145;0.3452991843223572;0.6186009645462036;0.4471032917499542;0.3372351825237274;0.767017126083374;0.4813989996910095
2020;Amarela;LC;7;geral;578;E;D;0.1252824170469144;0.5795862313383245;0.4813989996910095;A;0.2874625027179718;B;0.6186009645462036;C;0.3372351825237274;0.4144328832626343;0.6186009645462036;0.2874625027179718;B;0.6186009645462036;-0.06696611642837524;0.4767747260630131;0.767017126083374;C;0.3335423072179158;0.6186009645462036;BD;0.2716478109359741;0.141008198261261;0.2874625027179718;0.2115794867277145;0.3452991843223572;0.6186009645462036;0.4471032917499542;0.3372351825237274;0.767017126083374;0.4813989996910095
2020;Amarela;LC;8;geral;578;B;A;0.0527855338385852;0.6987989185835217;0.4648886919021606;C;0.4173686504364013;D;0.3407341837882995;E;0.5359090566635132;0.43133729696273804;0.5359090566635132;0.3407341837882995;E;0.5359090566635132;-0.03355139493942255;0.3204450383782387;0.4648886919021606;A;0.4296867946783702;0.5359090566635132;AE;0.4648886919021606;0.4173686504364013;0.3407341837882995;0.5359090566635132;0.1746804118156433;0.4505012035369873;0.1917098462581634;0.2765620350837707;0.5299050807952881;0.477641761302948
2020;Amarela;LC;8;geral;578;B;C;0.1255595443868279;0.6987989185835217;0.1746804118156433;A;0.4173686504364013;D;0.2765620350837707;E;0.5299050807952881;0.40794525543848675;0.5299050807952881;0.2765620350837707;E;0.5299050807952881;0.23326484362284344;0.3204450383782387;0.4648886919021606;A;0.4296867946783702;0.5359090566635132;AE;0.4648886919021606;0.4173686504364013;0.3407341837882995;0.5359090566635132;0.1746804118156433;0.4505012035369873;0.1917098462581634;0.2765620350837707;0.5299050807952881;0.477641761302948
2020;Amarela;LC;8;geral;578;B;D;0.0919204006559411;0.6987989185835217;0.4505012035369873;A;0.3407341837882995;C;0.2765620350837707;E;0.477641761302948;0.3649793267250061;0.477641761302948;0.2765620350837707;E;0.477641761302948;-0.0855218768119812;0.3204450383782387;0.4648886919021606;A;0.4296867946783702;0.5359090566635132;AE;0.4648886919021606;0.4173686504364013;0.3407341837882995;0.5359090566635132;0.1746804118156433;0.4505012035369873;0.1917098462581634;0.2765620350837707;0.5299050807952881;0.477641761302948
